time;open;high;low;close;tick_volume;spread;real_volume
2023-04-21 02:25:00;1.3480400000000001;1.3481;1.34802;1.34805;85;7;0
2023-04-21 02:30:00;1.3480400000000001;1.3482;1.34799;1.3482;67;5;0
2023-04-21 02:35:00;1.3482;1.3482;1.34802;1.34817;108;5;0
2023-04-21 02:40:00;1.34816;1.3483100000000001;1.34815;1.34829;62;5;0
2023-04-21 02:45:00;1.34828;1.34828;1.34806;1.34806;47;4;0
2023-04-21 02:50:00;1.34806;1.34811;1.3480400000000001;1.34808;50;4;0
2023-04-21 02:55:00;1.34808;1.34811;1.34805;1.34809;60;5;0
2023-04-21 03:00:00;1.34809;1.34816;1.34795;1.3480400000000001;156;0;0
2023-04-21 03:05:00;1.34806;1.34827;1.3480400000000001;1.34821;163;2;0
2023-04-21 03:10:00;1.3482;1.3483;1.34818;1.34827;84;1;0
2023-04-21 03:15:00;1.34826;1.34832;1.3480699999999999;1.34824;80;1;0
2023-04-21 03:20:00;1.34824;1.34847;1.34823;1.34844;70;0;0
2023-04-21 03:25:00;1.34843;1.34843;1.34821;1.34823;95;3;0
2023-04-21 03:30:00;1.34823;1.3483;1.34809;1.34811;76;0;0
2023-04-21 03:35:00;1.34809;1.34816;1.34786;1.34791;112;0;0
2023-04-21 03:40:00;1.34789;1.34818;1.34789;1.3480699999999999;142;0;0
2023-04-21 03:45:00;1.3480699999999999;1.34815;1.3480400000000001;1.34806;91;1;0
2023-04-21 03:50:00;1.34805;1.34814;1.34776;1.34776;226;2;0
2023-04-21 03:55:00;1.34774;1.3481;1.34754;1.34754;167;0;0
2023-04-21 04:00:00;1.34753;1.34774;1.34748;1.34769;212;0;0
2023-04-21 04:05:00;1.3477000000000001;1.3483100000000001;1.3477000000000001;1.34819;207;2;0
2023-04-21 04:10:00;1.3482;1.34832;1.34808;1.34825;205;0;0
2023-04-21 04:15:00;1.34826;1.3483100000000001;1.34817;1.3483100000000001;198;2;0
2023-04-21 04:20:00;1.3483;1.3486;1.34828;1.3485;179;2;0
2023-04-21 04:25:00;1.34851;1.34869;1.34845;1.34866;131;2;0
2023-04-21 04:30:00;1.34867;1.34916;1.3486500000000001;1.34901;322;1;0
2023-04-21 04:35:00;1.34901;1.35002;1.34901;1.34989;314;0;0
2023-04-21 04:40:00;1.3498999999999999;1.34998;1.34948;1.34959;248;0;0
2023-04-21 04:45:00;1.34959;1.34967;1.34949;1.34949;158;0;0
2023-04-21 04:50:00;1.34949;1.34951;1.34931;1.34945;180;1;0
2023-04-21 04:55:00;1.34945;1.34954;1.34924;1.34949;155;0;0
2023-04-21 05:00:00;1.34948;1.34962;1.34923;1.3493;189;0;0
2023-04-21 05:05:00;1.3493;1.34964;1.34927;1.3496299999999999;152;0;0
2023-04-21 05:10:00;1.34964;1.3497;1.34943;1.34967;138;0;0
2023-04-21 05:15:00;1.34967;1.34979;1.3495599999999999;1.34958;161;0;0
2023-04-21 05:20:00;1.3496000000000001;1.3496299999999999;1.34946;1.34949;139;1;0
2023-04-21 05:25:00;1.3495;1.34964;1.34935;1.3496000000000001;140;1;0
2023-04-21 05:30:00;1.3496000000000001;1.34976;1.34958;1.34964;146;2;0
2023-04-21 05:35:00;1.34965;1.34981;1.34957;1.34973;135;1;0
2023-04-21 05:40:00;1.34974;1.34986;1.34962;1.3496299999999999;154;1;0
2023-04-21 05:45:00;1.3496299999999999;1.3497;1.34951;1.3495599999999999;111;0;0
2023-04-21 05:50:00;1.34957;1.34973;1.34954;1.34971;96;1;0
2023-04-21 05:55:00;1.34971;1.34972;1.34952;1.34952;58;0;0
2023-04-21 06:00:00;1.34951;1.34957;1.3492899999999999;1.3493;129;0;0
2023-04-21 06:05:00;1.3493;1.34934;1.34924;1.3492899999999999;109;1;0
2023-04-21 06:10:00;1.3493;1.3493;1.34913;1.3491900000000001;139;0;0
2023-04-21 06:15:00;1.3492;1.34936;1.34918;1.34928;91;0;0
2023-04-21 06:20:00;1.3492899999999999;1.34945;1.3492600000000001;1.34941;134;1;0
2023-04-21 06:25:00;1.34942;1.34968;1.34937;1.34964;104;2;0
2023-04-21 06:30:00;1.34964;1.34969;1.34948;1.34955;109;0;0
2023-04-21 06:35:00;1.34955;1.3498;1.34954;1.34978;70;2;0
