time;open;high;low;close;tick_volume;spread;real_volume
2023-03-21 13:30:00;1816.59;1821.71;1806.34;1808.15;1289;452;0
2023-03-21 13:45:00;1808.15;1821.05;1805.07;1820.8;1277;452;0
2023-03-21 14:00:00;1820.8;1834.72;1810.94;1812.29;1274;453;0
2023-03-21 14:15:00;1812.29;1816.11;1799.76;1808.52;1009;450;0
2023-03-21 14:30:00;1808.52;1816.36;1805.05;1816.32;1504;451;0
2023-03-21 14:45:00;1816.32;1817.89;1805.41;1805.93;2027;452;0
2023-03-21 15:00:00;1805.93;1812.67;1805.2;1810.51;1990;452;0
2023-03-21 15:15:00;1810.51;1815.88;1808.27;1809.7;1195;452;0
2023-03-21 15:30:00;1809.7;1819.06;1809.69;1814.9;1427;453;0
2023-03-21 15:45:00;1814.86;1820.26;1812.29;1813.47;1017;453;0
2023-03-21 16:00:00;1813.47;1820.81;1811.94;1815.81;443;453;0
2023-03-21 16:15:00;1815.81;1821.27;1814.39;1817.7;351;454;0
2023-03-21 16:30:00;1817.7;1827.37;1809.24;1817.17;818;453;0
2023-03-21 16:45:00;1817.04;1818.61;1808.02;1812.37;608;452;0
2023-03-21 17:00:00;1812.37;1816.94;1797.08;1808.23;976;450;0
2023-03-21 17:15:00;1808.23;1810.36;1803.75;1804.7;1278;451;0
2023-03-21 17:30:00;1804.7;1807.55;1791.21;1793.36;1789;448;0
2023-03-21 17:45:00;1793.37;1796.19;1789.76;1791.4;1888;448;0
2023-03-21 18:00:00;1791.4;1793.56;1783.82;1786.43;1758;446;0
2023-03-21 18:15:00;1786.66;1793.83;1775.78;1784.95;1765;444;0
2023-03-21 18:30:00;1784.95;1791.39;1780.97;1785.49;1956;445;0
2023-03-21 18:45:00;1785.49;1790.54;1776.2;1788.15;1681;445;0
2023-03-21 19:00:00;1788.15;1795.75;1785.78;1790.53;923;447;0
2023-03-21 19:15:00;1790.53;1799.81;1788.81;1798.37;634;448;0
2023-03-21 19:30:00;1798.31;1799.77;1794.0;1799.32;813;449;0
2023-03-21 19:45:00;1799.32;1799.45;1789.88;1791.45;941;448;0
2023-03-21 20:00:00;1791.45;1795.08;1788.23;1791.24;643;447;0
2023-03-21 20:15:00;1791.24;1794.75;1790.01;1793.1;748;447;0
2023-03-21 20:30:00;1793.1;1804.16;1792.78;1799.15;576;448;0
2023-03-21 20:45:00;1799.15;1803.15;1793.63;1797.01;1077;448;0
2023-03-21 21:00:00;1797.01;1800.64;1790.33;1790.67;1028;448;0
2023-03-21 21:15:00;1790.67;1794.16;1788.37;1793.18;1384;447;0
2023-03-21 21:30:00;1793.18;1794.12;1781.83;1789.17;1462;446;0
2023-03-21 21:45:00;1789.17;1796.81;1788.36;1793.79;1142;447;0
2023-03-21 22:00:00;1793.79;1797.11;1790.04;1794.2;1898;448;0
2023-03-21 22:15:00;1794.2;1796.01;1790.27;1791.32;1904;448;0
2023-03-21 22:30:00;1791.32;1793.32;1786.43;1787.24;1333;447;0
2023-03-21 22:45:00;1786.67;1795.96;1785.39;1794.23;1479;447;0
2023-03-21 23:00:00;1794.21;1797.3;1790.86;1794.93;1523;448;0
2023-03-21 23:15:00;1794.93;1800.2;1793.71;1799.44;1578;448;0
2023-03-21 23:30:00;1799.44;1801.42;1796.76;1799.2;1689;449;0
2023-03-21 23:45:00;1799.2;1808.09;1797.68;1803.78;1927;450;0
2023-03-22 00:00:00;1803.78;1804.85;1800.33;1800.9;1871;450;0
2023-03-22 00:15:00;1800.9;1803.07;1798.1;1798.53;1546;450;0
2023-03-22 00:30:00;1798.53;1798.53;1780.23;1784.38;1988;445;0
2023-03-22 00:45:00;1784.38;1791.52;1782.59;1789.96;1790;446;0
2023-03-22 01:00:00;1789.96;1793.83;1785.21;1789.91;1799;447;0
2023-03-22 01:15:00;1789.91;1795.27;1785.41;1793.41;2144;447;0
2023-03-22 01:30:00;1793.41;1795.53;1790.01;1793.58;1711;448;0
2023-03-22 01:45:00;1793.54;1797.8;1791.31;1796.01;1208;448;0
2023-03-22 02:00:00;1796.01;1801.7;1794.57;1799.47;954;449;0
2023-03-22 02:15:00;1799.47;1801.39;1796.27;1798.52;1014;449;0
2023-03-22 02:30:00;1798.52;1800.7;1795.38;1796.26;1217;449;0
2023-03-22 02:45:00;1796.26;1800.42;1796.05;1796.05;920;449;0
2023-03-22 03:00:00;1796.05;1804.31;1792.23;1804.31;1135;448;0
2023-03-22 03:15:00;1804.28;1808.48;1802.76;1805.24;1398;451;0
2023-03-22 03:30:00;1805.24;1806.24;1801.46;1802.28;1452;451;0
2023-03-22 03:45:00;1802.28;1804.79;1800.87;1800.89;1211;450;0
2023-03-22 04:00:00;1800.89;1802.52;1798.0;1800.2;1560;450;0
2023-03-22 04:15:00;1800.2;1803.1;1798.06;1798.31;1871;450;0
2023-03-22 04:30:00;1798.31;1801.84;1797.75;1799.95;1238;450;0
2023-03-22 04:45:00;1799.95;1803.79;1798.22;1802.63;1544;450;0
2023-03-22 05:00:00;1802.63;1806.19;1801.74;1804.59;1595;451;0
2023-03-22 05:15:00;1804.6;1809.1;1803.9;1808.35;1355;451;0
2023-03-22 05:30:00;1808.35;1810.28;1803.29;1804.02;1090;451;0
2023-03-22 05:45:00;1804.03;1806.49;1803.48;1805.29;1560;451;0
2023-03-22 06:00:00;1804.71;1806.07;1799.35;1801.63;1308;450;0
2023-03-22 06:15:00;1801.63;1802.88;1798.9;1798.9;1140;450;0
2023-03-22 06:30:00;1798.9;1801.68;1797.37;1797.65;1428;450;0
2023-03-22 06:45:00;1797.66;1800.0;1797.35;1799.57;1244;450;0
2023-03-22 07:00:00;1799.57;1799.8;1795.2;1797.0;1081;449;0
2023-03-22 07:15:00;1797.0;1798.1;1794.79;1796.4;1474;449;0
2023-03-22 07:30:00;1796.4;1796.4;1788.81;1791.33;1616;447;0
2023-03-22 07:45:00;1791.33;1795.52;1788.81;1793.71;1658;447;0
2023-03-22 08:00:00;1793.71;1795.4;1789.44;1792.57;1786;448;0
2023-03-22 08:15:00;1792.57;1794.01;1790.69;1792.97;1844;448;0
2023-03-22 08:30:00;1793.0;1794.38;1789.2;1790.36;1848;448;0
2023-03-22 08:45:00;1790.36;1792.3;1784.4;1787.21;1728;446;0
2023-03-22 09:00:00;1787.21;1788.96;1784.44;1785.02;1452;446;0
2023-03-22 09:15:00;1785.02;1790.81;1783.52;1789.84;1374;446;0
2023-03-22 09:30:00;1789.84;1792.76;1787.88;1788.65;1373;447;0
2023-03-22 09:45:00;1788.65;1790.25;1782.78;1788.17;1837;446;0
2023-03-22 10:00:00;1788.17;1792.31;1787.28;1790.42;1675;447;0
2023-03-22 10:15:00;1790.41;1794.5;1789.09;1791.13;1611;448;0
2023-03-22 10:30:00;1791.13;1795.2;1785.5;1789.32;1716;447;0
2023-03-22 10:45:00;1789.32;1793.95;1787.15;1791.32;1799;447;0
2023-03-22 11:00:00;1791.32;1794.85;1790.45;1791.18;1048;448;0
2023-03-22 11:15:00;1791.18;1793.11;1790.2;1790.62;1590;448;0
2023-03-22 11:30:00;1790.62;1791.46;1786.47;1786.47;1399;447;0
2023-03-22 11:45:00;1786.47;1788.81;1784.09;1786.55;1555;446;0
2023-03-22 12:00:00;1786.55;1795.2;1784.61;1793.29;1740;446;0
2023-03-22 12:15:00;1793.27;1802.74;1790.79;1797.83;1720;448;0
2023-03-22 12:30:00;1797.83;1802.3;1795.71;1796.84;1340;449;0
2023-03-22 12:45:00;1796.84;1801.03;1794.92;1798.04;1162;449;0
2023-03-22 13:00:00;1798.04;1799.66;1793.61;1797.69;1501;449;0
2023-03-22 13:15:00;1797.68;1804.35;1797.02;1802.85;1901;450;0
2023-03-22 13:30:00;1802.85;1806.72;1800.02;1800.34;1590;450;0
2023-03-22 13:45:00;1800.34;1804.16;1797.0;1798.97;1893;450;0
2023-03-22 14:00:00;1798.97;1804.59;1797.94;1802.1;1784;450;0
2023-03-22 14:15:00;1802.1;1804.84;1800.49;1803.88;1794;450;0
2023-03-22 14:30:00;1803.87;1808.95;1800.05;1806.09;1880;450;0
2023-03-22 14:45:00;1806.09;1820.03;1798.54;1803.11;1877;450;0
2023-03-22 15:00:00;1803.11;1818.33;1802.99;1813.58;1905;451;0
2023-03-22 15:15:00;1813.58;1820.23;1813.44;1814.73;2201;453;0
2023-03-22 15:30:00;1814.73;1817.58;1807.31;1811.02;2077;452;0
2023-03-22 15:45:00;1810.92;1811.63;1799.68;1806.62;1929;450;0
2023-03-22 16:00:00;1806.62;1810.86;1798.23;1800.6;1685;450;0
2023-03-22 16:15:00;1800.6;1806.14;1797.17;1805.61;1249;450;0
2023-03-22 16:30:00;1805.61;1807.49;1801.84;1803.95;989;451;0
2023-03-22 16:45:00;1803.95;1806.53;1801.97;1804.5;1156;450;0
2023-03-22 17:00:00;1804.5;1804.99;1793.77;1795.14;1101;449;0
2023-03-22 17:15:00;1795.14;1796.28;1778.6;1785.16;1439;445;0
2023-03-22 17:30:00;1785.16;1788.13;1777.09;1779.35;1121;444;0
2023-03-22 17:45:00;1779.34;1788.68;1775.84;1786.5;1401;444;0
2023-03-22 18:00:00;1786.5;1810.59;1762.33;1781.5;1941;442;0
2023-03-22 18:15:00;1781.22;1792.7;1780.62;1786.84;2488;445;0
2023-03-22 18:30:00;1786.84;1793.14;1751.4;1780.78;2246;437;0
2023-03-22 18:45:00;1780.78;1798.69;1769.9;1773.46;2247;443;0
2023-03-22 19:00:00;1773.46;1773.52;1731.7;1748.08;2288;433;0
2023-03-22 19:15:00;1747.68;1758.94;1744.26;1754.9;2235;436;0
2023-03-22 19:30:00;1754.9;1755.3;1731.47;1732.45;2035;433;0
2023-03-22 19:45:00;1732.45;1734.85;1713.27;1718.63;2169;429;0
2023-03-22 20:00:00;1718.93;1728.47;1712.65;1721.1;2224;428;0
2023-03-22 20:15:00;1721.14;1731.51;1719.17;1724.62;2147;430;0
2023-03-22 20:30:00;1724.34;1728.97;1720.86;1726.85;1870;430;0
2023-03-22 20:45:00;1726.85;1738.51;1726.64;1735.08;1979;432;0
2023-03-22 21:00:00;1735.08;1741.17;1730.22;1740.9;1964;433;0
2023-03-22 21:15:00;1740.9;1741.08;1730.89;1733.33;1671;433;0
2023-03-22 21:30:00;1733.33;1733.78;1719.78;1721.43;1733;430;0
2023-03-22 21:45:00;1721.43;1727.11;1719.97;1721.38;1972;430;0
2023-03-22 22:00:00;1721.38;1728.07;1719.78;1722.91;2171;430;0
2023-03-22 22:15:00;1722.91;1725.8;1719.88;1723.85;2160;430;0
2023-03-22 22:30:00;1723.85;1725.13;1715.88;1721.98;2124;429;0
2023-03-22 22:45:00;1721.98;1730.33;1719.38;1728.52;2099;430;0
2023-03-22 23:00:00;1728.52;1735.04;1727.25;1732.56;2216;432;0
2023-03-22 23:15:00;1732.56;1738.49;1731.94;1736.27;2129;433;0
2023-03-22 23:30:00;1736.32;1738.42;1733.02;1735.8;2299;433;0
2023-03-22 23:45:00;1735.8;1738.2;1734.05;1736.0;2166;434;0
2023-03-23 00:00:00;1736.0;1738.02;1731.8;1737.82;2273;433;0
2023-03-23 00:15:00;1737.86;1747.11;1737.16;1742.94;2427;434;0
2023-03-23 00:30:00;1742.94;1746.99;1742.18;1743.41;1901;435;0
2023-03-23 00:45:00;1743.41;1743.41;1737.9;1739.61;1747;435;0
2023-03-23 01:00:00;1739.05;1740.11;1734.55;1736.25;1946;434;0
2023-03-23 01:15:00;1736.25;1738.16;1733.14;1735.4;2011;434;0
2023-03-23 01:30:00;1735.4;1738.17;1734.34;1734.67;1909;434;0
2023-03-23 01:45:00;1734.67;1736.43;1731.26;1732.37;2000;433;0
2023-03-23 02:00:00;1732.37;1737.17;1731.15;1736.83;1849;433;0
2023-03-23 02:15:00;1736.83;1738.17;1735.09;1736.81;1524;434;0
2023-03-23 02:30:00;1736.81;1740.24;1736.48;1737.57;1373;434;0
2023-03-23 02:45:00;1738.13;1742.24;1737.46;1740.49;1847;434;0
2023-03-23 03:00:00;1740.49;1743.99;1739.44;1740.93;1873;435;0
2023-03-23 03:15:00;1740.93;1741.7;1738.64;1738.79;1579;435;0
2023-03-23 03:30:00;1738.81;1742.32;1737.86;1740.88;1955;435;0
2023-03-23 03:45:00;1740.91;1742.07;1737.49;1739.17;1584;435;0
2023-03-23 04:00:00;1739.17;1740.43;1737.36;1740.37;1372;435;0
2023-03-23 04:15:00;1740.37;1740.47;1737.57;1740.17;1510;435;0
2023-03-23 04:30:00;1740.17;1741.47;1737.27;1738.02;1701;435;0
2023-03-23 04:45:00;1738.02;1740.77;1731.34;1732.83;1782;433;0
2023-03-23 05:00:00;1732.88;1737.19;1731.62;1734.95;1993;433;0
2023-03-23 05:15:00;1735.36;1740.53;1734.76;1740.47;1845;434;0
2023-03-23 05:30:00;1740.47;1750.13;1739.09;1747.25;1931;435;0
2023-03-23 05:45:00;1747.25;1753.55;1745.27;1751.56;1723;437;0
2023-03-23 06:00:00;1751.56;1754.67;1747.56;1752.24;1268;437;0
2023-03-23 06:15:00;1752.99;1755.85;1750.65;1752.21;1118;438;0
2023-03-23 06:30:00;1752.21;1755.12;1751.37;1753.96;1096;438;0
2023-03-23 06:45:00;1753.96;1754.39;1751.18;1752.34;772;438;0
2023-03-23 07:00:00;1752.34;1753.86;1749.21;1749.29;772;438;0
2023-03-23 07:15:00;1749.3;1751.72;1747.69;1749.14;733;447;0
2023-03-23 07:30:00;1749.14;1752.41;1748.77;1751.44;569;447;0
2023-03-23 07:45:00;1751.44;1753.56;1749.81;1752.13;730;448;0
2023-03-23 08:00:00;1752.14;1758.19;1751.87;1753.18;1141;448;0
2023-03-23 08:15:00;1753.18;1755.7;1751.45;1752.87;1039;448;0
2023-03-23 08:30:00;1752.87;1754.18;1749.78;1753.32;871;448;0
2023-03-23 08:45:00;1753.32;1755.36;1752.6;1753.36;799;448;0
2023-03-23 09:00:00;1753.36;1754.73;1752.23;1753.21;620;448;0
2023-03-23 09:15:00;1753.21;1754.76;1750.86;1753.31;622;448;0
2023-03-23 09:30:00;1753.31;1755.21;1752.57;1753.74;706;448;0
2023-03-23 09:45:00;1754.16;1758.69;1752.84;1757.35;817;448;0
2023-03-23 10:00:00;1757.35;1761.22;1756.43;1756.76;503;449;0
2023-03-23 10:15:00;1756.76;1757.56;1753.49;1755.0;701;449;0
2023-03-23 10:30:00;1755.0;1757.2;1753.49;1755.25;1188;449;0
2023-03-23 10:45:00;1755.25;1756.1;1752.67;1754.15;780;448;0
2023-03-23 11:00:00;1754.15;1754.51;1748.41;1749.12;835;447;0
2023-03-23 11:15:00;1749.11;1751.61;1746.84;1749.36;1228;447;0
2023-03-23 11:30:00;1749.29;1752.31;1748.17;1752.15;1240;447;0
2023-03-23 11:45:00;1752.08;1759.26;1751.9;1756.68;1349;448;0
2023-03-23 12:00:00;1756.68;1760.3;1754.25;1759.29;1162;449;0
2023-03-23 12:15:00;1759.52;1760.2;1754.8;1756.12;1262;449;0
2023-03-23 12:30:00;1756.12;1758.69;1751.56;1752.49;1692;448;0
2023-03-23 12:45:00;1752.49;1756.94;1752.29;1753.46;1258;448;0
2023-03-23 13:00:00;1753.46;1754.7;1750.05;1752.66;1575;448;0
2023-03-23 13:15:00;1752.21;1752.93;1746.36;1747.86;1466;447;0
2023-03-23 13:30:00;1747.86;1753.95;1743.36;1747.85;1414;446;0
2023-03-23 13:45:00;1747.85;1751.98;1744.4;1749.04;1349;446;0
