time;open;high;low;close;tick_volume;spread;real_volume
2023-03-03 10:30:00;0.88646;0.88667;0.88623;0.88658;844;0;0
2023-03-03 10:40:00;0.88657;0.8866;0.88607;0.88643;953;0;0
2023-03-03 10:50:00;0.88643;0.88686;0.88641;0.88667;877;0;0
2023-03-03 11:00:00;0.88666;0.88671;0.88595;0.88645;1159;0;0
2023-03-03 11:10:00;0.88645;0.88649;0.88504;0.88561;1165;0;0
2023-03-03 11:20:00;0.88562;0.88563;0.88525;0.88541;1173;0;0
2023-03-03 11:30:00;0.8854;0.88559;0.88507;0.88556;1049;0;0
2023-03-03 11:40:00;0.88556;0.88557;0.88501;0.88527;835;0;0
2023-03-03 11:50:00;0.88528;0.88536;0.88492;0.88518;1071;0;0
2023-03-03 12:00:00;0.88518;0.88542;0.88485;0.88523;1072;0;0
2023-03-03 12:10:00;0.88524;0.88524;0.88457;0.88486;1135;0;0
2023-03-03 12:20:00;0.88485;0.88512;0.88467;0.8847;949;0;0
2023-03-03 12:30:00;0.8847;0.88527;0.8847;0.88508;852;0;0
2023-03-03 12:40:00;0.88509;0.88519;0.88481;0.88503;906;0;0
2023-03-03 12:50:00;0.88502;0.88528;0.88495;0.88512;550;0;0
2023-03-03 13:00:00;0.88511;0.88517;0.88492;0.88495;711;0;0
2023-03-03 13:10:00;0.88494;0.88558;0.88474;0.88544;911;0;0
2023-03-03 13:20:00;0.88545;0.88561;0.88509;0.88509;659;0;0
2023-03-03 13:30:00;0.8851;0.88513;0.88441;0.88467;728;0;0
2023-03-03 13:40:00;0.88468;0.88472;0.88443;0.88446;689;0;0
2023-03-03 13:50:00;0.88445;0.88488;0.88439;0.88473;582;0;0
2023-03-03 14:00:00;0.88473;0.88487;0.88434;0.88475;904;0;0
2023-03-03 14:10:00;0.88474;0.88478;0.88427;0.88462;892;0;0
2023-03-03 14:20:00;0.88461;0.88474;0.88437;0.88448;713;0;0
2023-03-03 14:30:00;0.88448;0.88473;0.88424;0.88466;688;0;0
2023-03-03 14:40:00;0.88467;0.88493;0.88459;0.88483;894;0;0
2023-03-03 14:50:00;0.88483;0.88543;0.88483;0.8852;825;0;0
2023-03-03 15:00:00;0.8852;0.88535;0.88501;0.88528;715;0;0
2023-03-03 15:10:00;0.88529;0.88541;0.88482;0.88484;647;0;0
